"Country Code","IMF Country Code","Country","Indicator Type","Series Name","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Note"
"CMR",622,"Cameroon","Inflation","Headline Consumer Price Inflation",5.85808992385864,4.01402997970581,8.09292030334473,10.3846998214722,17.2329006195068,13.5532999038696,9.93064975738525,14.6983003616333,12.4631004333496,6.5806097984314,7.68100023269653,7.5460000038147,15.326000213623,20.5090007781982,12.0950002670288,4.2020001411438,4.30100011825562,2.79399991035461,1.70500004291534,1.59700000286102,1.50399994850159,-0.601999998092651,1.8860000371933,-3.72000002861023,12.66100025177,25.8050003051758,3.9210000038147,4.78299999237061,3.17700004577637,1.83200001716614,1.24500000476837,4.44999980926514,2.81699991226196,0.629999995231628,0.25,1.99300003051758,4.9060001373291,1.125,5.33799982070923,3.03999996185303,1.27900004386902,2.94000005722046,2.38199996948242,2.05925846099854,1.84224772453308,2.68598675727844,0.869363486766815,0.642,1.07,2.45199990272522,2.43760882182236,2.2733711048159,6.24767713343868,7.38281384280984,"Annual average inflation"
"CAN",156,"Canada","Inflation","Headline Consumer Price Inflation",3.36611008644104,2.70491504669189,4.98803377151489,7.4876389503479,10.9971771240234,10.6721868515015,7.54173898696899,7.97644090652466,8.97372531890869,9.14467430114746,10.1292181015015,12.4716215133667,10.7689685821533,5.86359024047852,4.30477619171143,3.96202778816223,4.19478511810303,4.35610866546631,4.02823352813721,4.9836254119873,4.7804799079895,5.62585830688477,1.49013793468475,1.86507403850555,0.165563479065895,2.14876770973206,1.57052528858185,1.62122178077698,0.995935082435608,1.73484885692596,2.71943855285645,2.52511835098267,2.2583920955658,2.75856280326843,1.85726499557495,2.21355009078979,2.00202298164368,2.13838243484497,2.3702700138092,0.299467802047729,1.77687752246857,2.91212821006775,1.51568341255188,0.938287079334259,1.9066344499588,1.12524521350861,1.42875671386719,1.603,2.27,1.94900000095367,0.716999632307314,3.395193,6.802801,3.87900159788426,"Annual average inflation"
"CYM",136,"Cayman Islands","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.548726,2.704678,2.989324,6.883207,2.67684,1.133501,2.49066,0.54678,4.471299,7.287449,0.754717,2.921348,4.075691,-1.468531,0.2737504,1.314459,1.197605,2.169625,1.254826,-2.383222,-0.5859375,2,3.3,5.7,1,0.76,8.20128991161718,NA,"Annual average inflation"
"CAF",626,"Central African Republic","Inflation","Headline Consumer Price Inflation",4.59999990463257,6.80000019073486,7.19999980926514,5.59999990463257,10.3000001907349,18.2999992370605,6.80000019073486,11.8000001907349,9.5,9.60000038146973,13.3000001907349,14.6599998474121,13.2430000305176,14.5579996109009,2.60400009155273,10.4569997787476,2.41100001335144,-6.98600006103516,-3.93400001525879,0.644999980926514,-0.202999994158745,-2.84800004959106,-0.757000029087067,-2.90899991989136,24.5499992370605,19.2000007629395,3.72300004959106,1.59700000286102,-1.87100005149841,-1.41499996185303,3.20199990272522,3.84299993515015,2.29800009727478,4.35300016403198,-2.24399995803833,2.88499999046326,6.69399976730347,0.935000002384186,9.26200008392334,3.5220000743866,1.49100005626678,1.19500005245209,5.87400007247925,6.55200004577637,11.6000003814697,4.5,4.00600004196167,4.461,1.61,2.68499994277954,2.30368378868835,4.264,5.58316735183246,2.97913852618937,"Annual average inflation"
"TCD",628,"Chad","Inflation","Headline Consumer Price Inflation",8.52999973297119,6.23145008087158,2.93296003341675,5.42742013931274,11.2783002853394,15.6561002731323,3.28637003898621,8.40909004211426,9.9000301361084,8.18924045562744,8.63500022888184,8.12800025939941,6.42899990081787,7.875,20.2999992370605,5.07100009918213,-13.0539999008179,-2.73000001907349,14.8999996185303,-4.90000009536743,0.5,4.19999980926514,-3.79999995231628,-10.8739995956421,41.2719993591309,5.36399984359741,11.331000328064,5.57200002670288,4.25899982452393,-8.44699954986572,3.82299995422363,12.4309997558594,5.19199991226196,-1.75300002098083,-4.80299997329712,3.32699990272522,8.06900024414062,-7.44000005722046,8.31099987030029,10.1219997406006,-2.10899996757507,1.85800004005432,7.69799995422363,0.225999996066093,1.67499995231628,6.75799989700317,-1.12199997901917,-0.897,4.27,-0.972000002861023,2.79699993133545,-0.77284437035914,5.78802687843616,10.0834360584827,"Annual average inflation"
"CHL",228,"Chile","Inflation","Headline Consumer Price Inflation",32.5116004943848,20.0522346496582,77.7957382202148,352.810974121094,504.738525390625,374.735290527344,211.924301147461,91.9541320800781,40.0872344970703,33.3892021179199,35.1383476257324,19.6868286132812,9.94103050231934,27.257194519043,19.8602123260498,30.7034931182861,19.4768619537354,19.8808116912842,14.6843576431274,17.0279407501221,26.0364742279053,21.7844181060791,15.4258089065552,12.7277631759644,11.4431180953979,8.23263549804688,7.35911560058594,6.13386869430542,5.11023998260498,3.3368866443634,3.84326910972595,3.56910729408264,2.48939251899719,2.81017661094666,1.05473637580872,3.05258202552795,3.39201188087463,4.40780210494995,8.71627235412598,0.353039622306824,1.41081190109253,3.34031891822815,3.00651860237122,1.92822027206421,4.39499950408936,4.34887027740479,3.78665924072266,2.183,2.44,2.25300002098083,3.04549084804303,4.524569,11.64387,7.58168251407969,"Annual average inflation"
"CHN",924,"China","Inflation","Headline Consumer Price Inflation",1.05999994277954,1.04999995231628,1.03999996185303,1.02999997138977,0.920000016689301,1.11000001430511,0.340000003576279,2.49000000953674,0.680000007152557,1.92999994754791,5.98999977111816,2.5,2,2,2.70000004768372,9.50046920776367,5.67513990402222,7.24152326583862,18.8768672943115,18.1878566741943,3.04355883598328,3.58236384391785,6.3741135597229,14.6262111663818,24.2569904327393,16.7912311553955,8.31314754486084,2.78647184371948,-0.773186862468719,-1.40147519111633,0.347815930843353,0.719122588634491,-0.731974899768829,1.127605676651,3.82463645935059,1.77641296386719,1.64943742752075,4.81676769256592,5.92524719238281,-0.72816663980484,3.17533135414124,5.5538969039917,2.61952114105225,2.62105226516724,1.9216445684433,1.43702185153961,2,1.558,2.07,2.90300011634827,2.41942189457743,0.9,1.9735755573906,0.234836828893051,"Annual average inflation"
"COL",233,"Colombia","Inflation","Headline Consumer Price Inflation",6.90861988067627,12.056734085083,12.0253133773804,22.5988731384277,22.580638885498,25.1879692077637,18.9189281463623,34.0909118652344,17.5141220092773,24.1987190246582,26.5806407928467,27.5229377746582,24.7002334594727,19.4871826171875,16.3626613616943,23.9741802215576,18.8545970916748,23.3103828430176,28.1400661468506,25.861385345459,29.1378269195557,30.3484382629395,27.0305690765381,22.4413185119629,22.8471851348877,20.8971309661865,20.7970809936523,18.4625701904297,18.6812610626221,10.8733968734741,9.22257232666016,7.96969747543335,6.35192918777466,7.13073682785034,5.90127038955688,5.05140972137451,4.2924599647522,5.54513216018677,6.99855661392212,4.20104360580444,2.27118420600891,3.4175910949707,3.16731905937195,2.01810002326965,2.8978226184845,4.99023199081421,7.51428985595703,4.314,3.24,3.52099990844727,2.52462053498888,3.495146,10.17724,11.7359044948689,"Annual average inflation"
"COM",632,"Comoros","Inflation","Headline Consumer Price Inflation",4.32000017166138,5.65000009536743,5.53000020980835,9.97000026702881,18.4300003051758,29.7000007629395,9.60000038146973,9.39999961853027,9.09000015258789,10.6999998092651,13.3290004730225,6.5,15.2110004425049,9.21000003814697,6.05499982833862,8.38199996948242,-11.2889995574951,3.29999995231628,0.28999999165535,4.44000005722046,-7.3899998664856,1.70000004768372,-1.39999997615814,2,25.2999992370605,3.15000009536743,2.40000009536743,1.5,1.20000004768372,1.10000002384186,5.90000009536743,5.57100009918213,3.57800006866455,3.71300005912781,4.49599981307983,3.00699996948242,3.38899993896484,4.48600006103516,4.81599998474121,4.78900003433228,3.8989999294281,2.23099994659424,5.90999984741211,1.57099997997284,1.34800004959106,2,1.79999995231628,0.092,1.75,3.70099997520447,3,-0.176,11.995,8.482,"Annual average inflation"
"COD",636,"Congo, Dem. Rep.","Inflation","Headline Consumer Price Inflation",8.0252799987793,5.77734994888306,15.8042001724243,15.6428003311157,29.4692993164062,28.6580009460449,80.3860015869141,68.9477005004883,48.7690010070801,101.051002502441,40.0390014648438,34.8839988708496,37.0690002441406,76.7300033569336,52.6300010681152,23.4599990844727,46.7299995422363,90.370002746582,82.7490005493164,104.065002441406,81.2949981689453,2154.43994140625,4129.169921875,1986.90002441406,23773.099609375,541.801025390625,617,199,29.1450004577637,284.899993896484,550,357.279998779297,25.3159999847412,12.8170003890991,4.00099992752075,21.5450000762939,12.8450002670288,16.6720008850098,17.9659996032715,46.101001739502,23.4640007019043,14.9499998092651,0.85699999332428,0.875999987125397,1.24000000953674,0.958999991416931,18.2000007629395,35.787,29.27,4.70499992370605,11.5,8.989,8.996,19.894,"Annual average inflation"
"COG",634,"Congo, Rep.","Inflation","Headline Consumer Price Inflation",1.39999997615814,4.13000011444092,9.90999984741211,3.21000003814697,5.63000011444092,17.2800006866455,7.21000003814697,14.4700002670288,10.0900001525879,8.12063980102539,7.2960000038147,0.782000005245209,3.4539999961853,3.47099995613098,3.48799991607666,3.50500011444092,3.52099990844727,3.53699994087219,-13.0129995346069,-9.58199977874756,0.342999994754791,9.35799980163574,-3.16199994087219,-4.09999990463257,7.49700021743774,6.30000019073486,7.40000009536743,12.6999998092651,2.20000004768372,3,0.5,0.843999981880188,2.98499989509583,1.69000005722046,3.67000007629395,2.46600008010864,3.70600008964539,2.59500002861023,6.01999998092651,4.33900022506714,0.391999989748001,1.75999999046326,5.01000022888184,4.63199996948242,0.912000000476837,3.16899991035461,3.19099998474121,0.449,1.15,2.20700001716614,2.49399995803833,1.969,3.04344334698467,4.30174563591016,"Annual average inflation"
"CRI",238,"Costa Rica","Inflation","Headline Consumer Price Inflation",4.65229988098145,3.0830500125885,4.60113000869751,15.21399974823,30.073600769043,17.3691997528076,3.48583006858826,4.16047143936157,6.0389986038208,9.16293048858643,18.1432228088379,37.0421905517578,90.1133346557617,32.6260108947754,11.9478006362915,15.0591812133789,11.8304233551025,16.8451919555664,20.8298492431641,16.5083236694336,19.0461330413818,28.7075138092041,21.7888927459717,9.78098583221436,13.5353469848633,23.185453414917,17.5117321014404,13.2484302520752,11.6588268280029,10.0451221466064,10.9622783660889,11.2557945251465,9.16641330718994,9.4482479095459,12.3148155212402,13.7977914810181,11.4707565307617,9.35721588134766,13.4247274398804,7.84254360198975,5.66269302368164,4.87814712524414,4.4953784942627,5.23124551773071,4.51937437057495,0.801950454711914,-0.0175552368164062,1.626,2.22,2.09699988365173,0.724911478131002,1.726478,8.27477490232662,0.525193508693455,"Annual average inflation"
"CIV",662,"Côte d'Ivoire","Inflation","Headline Consumer Price Inflation",8.20518970489502,-1.00402367115021,0.507103264331818,10.9989967346191,17.545446395874,11.4462518692017,12.0055513381958,27.5092926025391,13.1195335388184,16.3230304718018,14.8079700469971,8.84529304504395,7.44680309295654,5.74808168411255,4.26527404785156,1.89573991298676,9.64504051208496,6.94351530075073,6.86847114562988,1.15257358551025,-0.849753618240356,1.63615298271179,4.29282855987549,2.14995002746582,26.1557788848877,14.230712890625,2.43415307998657,4.02144765853882,4.69775152206421,0.805637419223785,2.4531033039093,4.33369779586792,3.09449195861816,3.3239324092865,1.44278120994568,3.8823778629303,2.46993350982666,1.90484571456909,6.30758428573608,0.816665649414062,1.43825876712799,4.90547180175781,1.30495715141296,2.58396053314209,0.470888584852219,1.24980854988098,0.705366432666779,0.692,0.43,0.805999994277954,2.42500656821752,4.09195189692858,5.2761672426284,4.38711707003279,"Annual average inflation"
"HRV",960,"Croatia","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2000007629395,31.7999992370605,40.5999984741211,46.2000007629395,78.9000015258789,91.1999969482422,130.800003051758,186.699996948242,1181.40002441406,598.700012207031,122.599998474121,635.599975585938,1523.67895507812,101.027488708496,1.95602595806122,3.62088346481323,3.62914347648621,6.63170385360718,4.00837516784668,4.59578704833984,3.78015375137329,1.67055237293243,1.76948976516724,2.04976868629456,3.31606650352478,3.18461894989014,2.90043234825134,6.07917499542236,2.37301778793335,1.0261070728302,2.26494026184082,3.41273045539856,2.21699571609497,-0.208611816167831,-0.461234509944916,-1.12009608745575,1.129,1.5,0.772000014781952,0.275000005960464,2.55450699642043,10.7805806758686,7.9412817758683,"Annual average inflation"
"CUW",354,"Curacao","Inflation","Headline Consumer Price Inflation",NA,NA,NA,9.615385,22.45614,12.32092,3.571429,2.70936,6.235012,6.997743,12.02532,9.227872,3.448276,1.333333,1.315789,-0.487013,3.099511,3.639241,3.664122,3.240059,3.708987,3.43879,1.861702,1.044386,2.067183,2.911392,2.460025,3.121248,2.09546,2.052452,0.4469274,1.001112,0.5506608,1.642935,2.155172,3.059072,2.354145,2.3,4.59433,0.7476636,3.153989,4.586331,4.041273,2.479339,1.935484,0.3164557,0.0788644,1.58,2.58,2.62,NA,NA,NA,NA,"Annual average inflation"
"CYP",423,"Cyprus","Inflation","Headline Consumer Price Inflation",2.40019011497498,4.14401006698608,4.83230018615723,7.80887985229492,16.176700592041,4.63949012756348,3.85438990592957,7.32645988464355,7.43627977371216,9.46370983123779,13.5179996490479,10.7529010772705,6.42700672149658,5.06036043167114,5.99071455001831,5.02191686630249,1.23737454414368,2.78872156143188,3.43296098709106,3.7605128288269,4.49191188812256,5.01101446151733,6.49178647994995,4.88940811157227,4.66829442977905,2.62739253044128,2.9935941696167,3.61414957046509,2.23155498504639,1.7425651550293,4.20416069030762,1.96905291080475,2.79500555992126,4.13861227035522,2.2817006111145,2.56153035163879,2.5023467540741,2.3777711391449,4.67883682250977,0.335378348827362,2.43011403083801,3.28532600402832,2.38152074813843,-0.399176895618439,-1.36328172683716,-2.09847855567932,-1.42758119106293,0.681,1.43,0.555999994277954,-0.63842279797964,0.492,8.3954829799334,3.54134188751663,"Annual average inflation"
"CZE",935,"Czech Republic","Inflation","Headline Consumer Price Inflation",-0.408580005168915,-0.408580005168915,-0.307691991329193,0.308641999959946,0.512821018695831,0.714286029338837,0.810536980628967,1.3065299987793,1.58729994297028,3.90625,2.91353011131287,0.82191801071167,5.07246017456055,0.948275983333588,0.939368009567261,2.28426003456116,0.496277987957001,0.0823049992322922,0.143913999199867,1.37548995018005,10.024299621582,57.709098815918,11.0865049362183,20.8130302429199,10.039421081543,8.99053287506104,8.75877571105957,8.59615325927734,10.6983633041382,2.13545227050781,3.77538537979126,4.66267585754395,1.90297973155975,0.118739865720272,2.76011514663696,1.85709595680237,2.53398680686951,2.85312700271606,6.35866737365723,1.01937234401703,1.47273397445679,1.91721856594086,3.28761696815491,1.43829739093781,0.343989104032516,0.309365570545197,0.683505237102509,2.451,2.15,2.85599994659424,3.1612952849774,3.839845,15.10017,10.6612601372426,"Annual average inflation"
"DNK",128,"Denmark","Inflation","Headline Consumer Price Inflation",6.5148401260376,5.86987447738647,6.56234931945801,9.30338573455811,15.2751941680908,9.60561370849609,9.01030349731445,10.9222364425659,10.2136468887329,9.61105823516846,12.3053245544434,11.7673864364624,10.1208248138428,6.90822887420654,6.29078102111816,4.67874431610107,3.67818713188171,4.01998853683472,4.53513813018799,4.77272796630859,2.64160060882568,2.39515328407288,2.09604167938232,1.25786232948303,1.99200749397278,2.08360981941223,2.12630009651184,2.18216943740845,1.84564936161041,2.49778914451599,2.90328311920166,2.33787512779236,2.42443132400513,2.07507753372192,1.15436506271362,1.81781446933746,1.92421460151672,1.69327127933502,3.41626620292664,1.30470478534698,2.31092882156372,2.75867891311646,2.39791798591614,0.789073348045349,0.564021527767181,0.452031075954437,0.25,1.058,0.81,0.728999972343445,0.420711974110027,1.853045,7.696567,3.30517811237606,"Annual average inflation"
"DJI",611,"Djibouti","Inflation","Headline Consumer Price Inflation",4.25,1.89999997615814,7.09999990463257,7.59999990463257,16.1000003814697,12.3000001907349,12.3999996185303,21.5,19.6000003814697,15,12.1000003814697,5.69999980926514,-2.40000009536743,0.899999976158142,1.8847199678421,2.12890005111694,18.1476001739502,4.08911991119385,5.44456005096436,4.40778017044067,4.42289018630981,6.80000019073486,3.37100005149841,4.43800020217896,6.50500011444092,4.88600015640259,3.51300001144409,2.51999998092651,2.20499992370605,-0.400999993085861,2.00200009346008,1.75999999046326,0.633000016212463,1.96800005435944,3.11800003051758,3.11199998855591,3.46900010108948,4.96999979019165,11.9569997787476,1.67400002479553,3.9539999961853,5.07399988174438,3.73799991607666,2.3989999294281,2.93600010871887,2.10400009155273,2.70000004768372,0.568,0.15,3.31900000572205,2.87800002098083,1.18,5.17980847967061,1.8,"Annual average inflation"
"DMA",321,"Dominica","Inflation","Headline Consumer Price Inflation",12.393500328064,3.63740992546082,3.68799996376038,12.099100112915,34.3760986328125,19.9027996063232,10.9025001525879,9.50366020202637,7.71258020401001,18,23.8549995422363,13.2670001983643,4.41499996185303,4.22800016403198,2.13000011444092,2.08500003814697,3.01600003242493,4.81599998474121,2.25200009346008,7.66499996185303,3.19400000572205,5.55600023269653,5.25600004196167,1.567999958992,-0.0120000001043081,1.29299998283386,1.70099997520447,2.41499996185303,0.955999970436096,1.23599994182587,0.84799998998642,1.55599999427795,0.170000001788139,1.45299994945526,2.39400005340576,1.682000041008,2.59299993515015,3.23799991607666,6.3600001335144,0.00600000005215406,2.80999994277954,1.06099998950958,1.35800004005432,-0.046000000089407,0.806999981403351,-0.794000029563904,0.0260000005364418,0.2962503,0.99,1.60699999332428,-0.295,1.571,7.475,4.09441871378186,"Annual average inflation"
"DOM",243,"Dominican Republic","Inflation","Headline Consumer Price Inflation",3.81666994094849,3.58002996444702,8.6407299041748,15.0795001983643,13.1408004760742,14.5017004013062,7.76555013656616,12.8535003662109,3.47784996032715,9.17381000518799,21.6639995574951,7.52299976348877,7.64300012588501,5.68295288085938,20.2358531951904,45.3118782043457,7.53240013122559,13.5576210021973,43.8425788879395,40.7470016479492,50.3112449645996,47.4208030700684,4.24819421768188,5.22384643554688,8.23972511291504,12.5145320892334,5.40450572967529,8.291335105896,4.83178043365479,6.48353147506714,7.76803350448608,8.90065097808838,5.23744440078735,27.4555835723877,51.3021812438965,4.1537561416626,7.56068706512451,6.17200613021851,10.6688146591187,1.47665500640869,6.33667993545532,8.44694995880127,3.67748403549194,4.81515073776245,3.00501823425293,0.846721231937408,1.62539672851562,3.28,3.56,1.81099998950958,3.78103179457831,8.24292075447792,8.81109209279581,4.78561281021135,"Annual average inflation"
"ECU",248,"Ecuador","Inflation","Headline Consumer Price Inflation",5.1299901008606,0,0,0,42.0833396911621,6.1583571434021,2.48618674278259,29.6495971679688,0,20.7900199890137,3.27022528648376,18.1666679382324,16.9252433776855,49.6984329223633,29.8952407836914,28.5359878540039,21.8146705627441,29.635498046875,58.8936500549316,75.3029479980469,48.5077896118164,48.6146965026855,54.6805839538574,44.9540405273438,27.3652496337891,22.9322910308838,24.4859580993652,30.684700012207,36.1722106933594,52.2079315185547,96.0446548461914,37.4384613037109,12.4237785339355,7.91344594955444,2.75328779220581,2.20174694061279,3.31582999229431,2.28908681869507,8.40422248840332,5.15542078018188,3.55107140541077,4.47179460525513,5.09917020797729,2.72139859199524,3.59421920776367,3.96911025047302,1.73001325130463,0.417,-0.22,0.266000002622604,-0.338872392561817,0.133170041496764,3.46616972213077,2.21568764237058,"Annual average inflation"
"EGY",469,"Egypt, Arab Rep.","Inflation","Headline Consumer Price Inflation",3.76290011405945,4.4117603302002,1.40844941139221,4.62963199615479,11.9469041824341,9.09090614318848,10.1449279785156,13.1578922271729,11.0465183258057,9.94764137268066,20.9523754119873,10.2362222671509,14.2857217788696,16.5624961853027,16.7560291290283,12.5143575668335,23.3673400878906,19.7684059143066,17.8176765441895,21.2192325592041,16.8278503417969,19.7847690582275,13.5798187255859,12.0778865814209,8.08903408050537,15.6956262588501,7.29324769973755,4.47097063064575,3.95042777061462,3.09239482879639,2.71051692962646,2.26953029632568,2.73525023460388,4.47086095809937,11.2838640213013,4.85381126403809,7.60988712310791,9.48429775238037,18.3164291381836,11.8841190338135,11.0621814727783,10.0793027877808,7.12484169006348,9.46872615814209,10.062668800354,10.3482894897461,13.808801651001,23.537,14.4,13.875,5.7,5.20632472040105,13.8956609775178,33.8847763115546,"Annual average inflation"
"SLV",253,"El Salvador","Inflation","Headline Consumer Price Inflation",2.81785011291504,0.322060883045197,1.60513496398926,6.39810419082642,16.9265098571777,19.0158748626709,7.04187870025635,11.8614454269409,13.1432428359985,14.7273111343384,17.3674240112305,14.7974834442139,11.7564611434937,13.3348588943481,11.4843139648438,22.3615341186523,31.9351234436035,24.8589115142822,19.7350826263428,17.6296920776367,23.9761085510254,14.4057998657227,11.2275972366333,18.5088195800781,10.6046714782715,10.0365676879883,9.78858375549316,4.48845291137695,2.54647731781006,0.510410964488983,2.26985907554626,3.74261713027954,1.86558139324188,2.11989688873291,4.44603967666626,4.68603610992432,4.03394556045532,4.58680009841919,7.25753545761108,0.543397128582001,1.18183648586273,5.12467384338379,1.72819685935974,0.755379199981689,1.14370179176331,-0.731405317783356,0.609549343585968,1.014,1.09,0.0740000009536743,-0.371590212324274,3.46692585313078,7.19861615609868,4.04554694222477,"Annual average inflation"
"GNQ",642,"Equatorial Guinea","Inflation","Headline Consumer Price Inflation",1.67999994754791,5.63000011444092,6.90000009536743,10.2600002288818,17.9500007629395,12.7399997711182,15.3999996185303,12.0500001907349,9.4399995803833,12.1599998474121,12.1599998474121,16.7000007629395,38.2560005187988,60.0579986572266,59.5180015563965,83.9990005493164,-17.6399993896484,-13.173999786377,2.5239999294281,6.06400012969971,0.921999990940094,-3.42499995231628,-4.27899980545044,5.4520001411438,31.8409996032715,19.8719997406006,4.54099988937378,3.01699995994568,7.93599987030029,0.372000008821487,4.83599996566772,8.73900032043457,7.58199977874756,7.32399988174438,4.23699998855591,5.63700008392334,4.46500015258789,2.79800009727478,4.65199995040894,5.73699998855591,5.32000017166138,4.79899978637695,3.44199991226196,3.17899990081787,4.2960000038147,1.69500005245209,1.39999997615814,0.746,1.08,1.21300005912781,4.76970498098265,-0.094,4.78671704710803,4.31363738485736,"Annual average inflation"
"ERI",643,"Eritrea","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.78700017929077,13.1470003128052,11.9829998016357,10.2880001068115,3.73900008201599,9.46700000762939,8.39700031280518,19.94700050354,14.625,16.8770008087158,22.6690006256104,25.1110000610352,12.5059995651245,15.0600004196167,9.30799961090088,19.9249992370605,33.0369987487793,11.2278995513916,3.89802002906799,6.01541996002197,6.45341014862061,10.039999961853,9,9,-13.306,-14.4,-16.3649997711182,4.914,6.642,7.352,9.15922507983982,"Annual average inflation"
"EST",939,"Estonia","Inflation","Headline Consumer Price Inflation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,1075.90002441406,89.5730285644531,47.6766204833984,28.7423934936523,23.0181446075439,10.5788974761963,8.19513607025146,3.29610705375671,4.01848793029785,5.74828147888184,3.57191300392151,1.33499693870544,3.04810166358948,4.07971429824829,4.43761968612671,6.6013355255127,10.3623523712158,-0.0784065872430801,2.97204113006592,4.98190259933472,3.93340253829956,2.78056788444519,-0.106180392205715,-0.49232280254364,0.148681640625,3.651,3.44,2.26799988746643,-0.444531097679904,4.653167,19.39826,9.45217670350763,"Annual average inflation"
"ETH",644,"Ethiopia","Inflation","Headline Consumer Price Inflation",10.1219997406006,0.536224007606506,-6.08150005340576,8.9135799407959,8.59216022491455,6.74295997619629,28.7705001831055,16.8682994842529,18.7791004180908,13.184700012207,12.4370002746582,1.93700003623962,7.77400016784668,3.56900000572205,-0.333999991416931,18.4029998779297,5.55000019073486,-9.14599990844727,2.20600008964539,9.63300037384033,5.20599985122681,20.8689994812012,21.0189990997314,9.98999977111816,1.16600000858307,13.3540000915527,0.919000029563904,-6.42000007629395,3.59999990463257,7.94099998474121,0.662000000476837,-8.23799991607666,1.65400004386902,17.761999130249,3.22099995613098,11.6560001373291,13.5579996109009,17.2450008392334,44.3709983825684,8.47900009155273,8.13399982452393,33.2319984436035,24.1319999694824,8.14642715454102,7.41457080841064,10.0840263366699,7.2791748046875,10.687,13.84,15.8100004196167,20.354,26.843473238352,34.0037595969234,32.295346717211,"Annual average inflation"
"FJI",819,"Fiji","Inflation","Headline Consumer Price Inflation",4.12417984008789,9.13819026947021,21.9785003662109,11.0853004455566,14.4984998703003,13.0649003982544,11.4323997497559,7.00629997253418,6.108069896698,7.80675983428955,14.46399974823,11.1999998092651,7.01399993896484,6.80700016021729,5.27099990844727,4.40999984741211,1.78999996185303,5.66400003433228,11.7580003738403,6.18900012969971,8.19099998474121,6.49700021743774,4.88299989700317,5.20699977874756,0.800000011920929,2.18300008773804,3.00999999046326,3.39299988746643,5.74300003051758,1.98300004005432,1.09899997711182,4.26399993896484,0.722000002861023,4.21999979019165,2.82699990272522,2.30299997329712,2.52500009536743,4.81099987030029,7.72599983215332,3.65499997138977,3.68899989128113,7.28200006484985,3.41599988937378,2.90899991989136,0.527999997138977,1.37600004673004,3.86500000953674,3.351,4.08,1.77300000190735,-2.59524325887334,0.156,4.52019266394963,1.3744903196858,"Annual average inflation"
"FIN",172,"Finland","Inflation","Headline Consumer Price Inflation",2.73298001289368,6.47575712203979,6.66248798370361,10.7544803619385,16.9363918304443,17.8114013671875,14.3426942825317,11.7933444976807,7.79935121536255,7.46695947647095,11.5946168899536,11.3057565689087,9.58492660522461,8.36629009246826,7.06766271591187,5.19562196731567,2.93358063697815,4.11302804946899,5.08593130111694,6.59290742874146,6.14956521987915,4.31020736694336,2.91932535171509,2.19065308570862,1.0885636806488,0.791237473487854,0.629199802875519,1.19255077838898,1.39947104454041,1.16224145889282,3.04209351539612,2.57843685150146,1.57122099399567,0.877444565296173,0.187119662761688,0.623876690864563,1.56666088104248,2.51067042350769,4.06594514846802,0,1.18413913249969,3.41680884361267,2.80832886695862,1.47829401493073,1.04119598865509,-0.20792829990387,0.356684386730194,0.839,1.08,1.13699996471405,0.290554555653769,2.194574,7.123507,6.25064322154763,"Annual average inflation"
"FRA",132,"France","Inflation","Headline Consumer Price Inflation",5.84546995162964,5.39751195907593,6.06300783157349,7.3805947303772,13.649320602417,11.6859245300293,9.62549686431885,9.49455547332764,9.25055980682373,10.6467342376709,13.5625715255737,13.3144073486328,11.9784708023071,9.459547996521,7.67380428314209,5.83110046386719,2.53852891921997,3.28889846801758,2.70081830024719,3.49829888343811,3.19428420066833,3.21340346336365,2.36376667022705,2.1044545173645,1.65552031993866,1.79647827148438,1.98288404941559,1.20394921302795,0.651121079921722,0.537139296531677,1.67596614360809,1.63477683067322,1.92341232299805,2.09847593307495,2.14208459854126,1.7458690404892,1.67513072490692,1.48799347877502,2.81286525726318,0.0876187309622765,1.53111851215363,2.11159801483154,1.95420265197754,0.863710403442383,0.507763743400574,0.0375128537416458,0.183335870504379,1.163,1.85,1.29999995231628,0.476498852725162,1.642331,5.222367,4.87835726508441,"Annual average inflation"
